Hearing ID,Date,Title,PDF link,Raw Text link
tq_2868,"u'September 18, 2013'","House Hearing, 113th Congress
									 - EXAMINING THE SEC'S MONEY MARKET FUND RULE PROPOSAL",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg86679/pdf/CHRG-113hhrg86679.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg86679/html/CHRG-113hhrg86679.htm
tq_2869,"u'March 22, 2007'","S. Hrg. 110-331 - DECONSTRUCTING RECONSTRUCTION: PROBLEMS, CHALLENGES, AND THE WAY FORWARD IN IRAQ AND AFGHANISTAN",http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg34413/pdf/CHRG-110shrg34413.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg34413/html/CHRG-110shrg34413.htm
tq_2870,"u'October 6, 2004'","House Hearing, 108th Congress
									 - CHILD PRODUCT SAFETY: DO CURRENT STANDARDS PROVIDE ENOUGH PROTECTION?",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg97273/pdf/CHRG-108hhrg97273.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg97273/html/CHRG-108hhrg97273.htm
tq_2871,"u'November 16, 2011'","House Hearing, 112th Congress
									 - PAY FOR PERFORMANCE: SHOULD FANNIE AND FREDDIE EXECUTIVES BE RECEIVING MILLIONS IN BONUSES?",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71962/pdf/CHRG-112hhrg71962.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71962/html/CHRG-112hhrg71962.htm
tq_2872,"u'May 1, 2008'",S. Hrg. 110-510 - MILITARY BUILD-UP ON GUAM,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg44544/pdf/CHRG-110shrg44544.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg44544/html/CHRG-110shrg44544.htm
tq_2873,"u'October 4, 2007'","House Hearing, 110th Congress
									 - HEARING TO REVIEW THE LABOR NEEDS OF AMERICAN AGRICULTURE",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg48999/pdf/CHRG-110hhrg48999.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg48999/html/CHRG-110hhrg48999.htm
tq_2874,"u'March 16, 2011'","House Hearing, 112th Congress
									 - REGULATORY IMPEDIMENTS TO JOB CREATION: THE COST OF DOING BUSINESS IN THE CONSTRUCTION INDUSTRY",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67566/pdf/CHRG-112hhrg67566.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67566/html/CHRG-112hhrg67566.htm
tq_2875,"u'May 11, 2005'",S. Hrg. 109-257 - AMYOTROPHIC LATERAL SCLEROSIS (ALS),http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22775/pdf/CHRG-109shrg22775.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22775/html/CHRG-109shrg22775.htm
tq_2876,"u'October 26, 2011'",S. Hrg. 112-142 - COMBINED HEARINGS HELD BY THE JOINT SELECT COMMITTEE ON DEFICIT REDUCTION,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg71179/pdf/CHRG-112shrg71179.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg71179/html/CHRG-112shrg71179.htm
tq_2877,"u'February 20, 2014'","House Hearing, 113th Congress
									 - AN EXAMINATION OF VETERAN ACCESS TO TRADITIONAL AND ALTERNATIVE FORMS OF MENTAL HEALTH THERAPY",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg86728/pdf/CHRG-113hhrg86728.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg86728/html/CHRG-113hhrg86728.htm
tq_2878,"u'April 2, 2014'","S. Hrg. 113-324 - S. 1474, S. 1570, S. 1574, S. 1622, AND S. 2160",http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg88668/pdf/CHRG-113shrg88668.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg88668/html/CHRG-113shrg88668.htm
tq_2879,"u'April 26, 2007'",S. Hrg. 110-40 - IS OSHA WORKING FOR WORKING PEOPLE?,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35165/pdf/CHRG-110shrg35165.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35165/html/CHRG-110shrg35165.htm
tq_2880,"u'July 25, 2001'",S. Hrg. 107-159 - RATING ENTERTAINMENT RATINGS: HOW WELL ARE THEY WORKING FOR PARENTS AND WHAT CAN BE DONE TO IMPROVE THEM?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg75480/pdf/CHRG-107shrg75480.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg75480/html/CHRG-107shrg75480.htm
tq_2881,"u'June 23, 2005'",S. Hrg. 109-229 - ROUNDTABLE DISCUSSION: THE FAMILY AND MEDICAL LEAVE ACT: A DOZEN YEARS OF EXPERIENCE,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22227/pdf/CHRG-109shrg22227.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg22227/html/CHRG-109shrg22227.htm
tq_2882,"u'April 1, 2003'","House Hearing, 108th Congress
									 - COMPENSATION REFORM: HOW SHOULD THE FEDERAL GOVERNMENT PAY ITS EMPLOYEES?",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg89241/pdf/CHRG-108hhrg89241.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg89241/html/CHRG-108hhrg89241.htm
tq_2883,"u'April 17, 2013'","House Hearing, 113th Congress
									 - A REVIEW OF THE PRESIDENT'S FY 2014 BUDGET REQUEST FOR SCIENCE AGENCIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg80558/pdf/CHRG-113hhrg80558.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg80558/html/CHRG-113hhrg80558.htm
tq_2884,"u'June 24, 2003'","S. Hrg. 108-151 - JUVENILE DIABETES: EXAMINING THE PERSONAL TOLL ON FAMILIES, FINANCIAL COSTS TO THE FEDERAL HEALTH CARE SYSTEM, AND RESEARCH PROGRESS TOWARD A CURE",http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg88931/pdf/CHRG-108shrg88931.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg88931/html/CHRG-108shrg88931.htm
tq_2885,"u'March 28, 2000'","House Hearing, 106th Congress
									 - BRIDGING THE TECHNOLOGICAL GAP: INITIATIVES TO COMBAT THE DIGITAL DIVIDE",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg67830/pdf/CHRG-106hhrg67830.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg67830/html/CHRG-106hhrg67830.htm
tq_2886,"u'March 24, 2008'",S. Hrg. 110-357 - THE RISE OF DRUG-RELATED VIOLENT CRIME IN RURAL AMERICA: FINDING SOLUTIONS TO A GROWING PROBLEM,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg41958/pdf/CHRG-110shrg41958-err.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg41958/html/CHRG-110shrg41958-err.htm
tq_2887,"u'April 26, 2007'",S. Hrg. 110-88 - MISCELLANEOUS NATIONAL PARKS BILLS,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg36704/pdf/CHRG-110shrg36704.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg36704/html/CHRG-110shrg36704.htm
tq_2888,"u'November 17, 2011'","House Hearing, 112th Congress
									 - THE 2011 INTERNATIONAL RELIGIOUS FREEDOM REPORT",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71266/pdf/CHRG-112hhrg71266.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg71266/html/CHRG-112hhrg71266.htm
tq_2889,"u'July 16, 2009'",S. Hrg. 111-250 - CONTRACTING PREFERENCES FOR ALASKA NATIVE CORPORATIONS,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53113/pdf/CHRG-111shrg53113.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53113/html/CHRG-111shrg53113.htm
tq_2890,"u'February 2, 2010'",S. Hrg. 111-717 - NOMINATION OF HAROLD CRAIG BECKER,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg54758/pdf/CHRG-111shrg54758.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg54758/html/CHRG-111shrg54758.htm
tq_2891,"u'April 8, 2014'",S. Hrg. 113-620 - NOMINATIONS TO THE U.S. COAST GUARD AND THE CONSUMER PRODUCT SAFETY COMMISSION,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg94057/pdf/CHRG-113shrg94057.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg94057/html/CHRG-113shrg94057.htm
tq_2892,"u'September 23, 2013'","S. Hrg. 113-455 - COMBATING HUMAN TRAFFICKING: FEDERAL, STATE, AND LOCAL PERSPECTIVES",http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg85505/pdf/CHRG-113shrg85505.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg85505/html/CHRG-113shrg85505.htm
tq_2893,"u'March 25, 2014'","House Hearing, 113th Congress
									 - FINANCIAL SERVICES AND GENERAL GOVERNMENT APPROPRIATIONS FOR 2015",http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg88192/pdf/CHRG-113hhrg88192.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113hhrg88192/html/CHRG-113hhrg88192.htm
tq_2894,"u'June 8, 2006'","S. Hrg. 109-1126 - NOMINATIONS TO THE AMTRAK REFORM BOARD, FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION, NATIONAL TRANSPORTATION SAFETY BOARD, AND THE DEPARTMENT OF TRANSPORTATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg65181/pdf/CHRG-109shrg65181.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg65181/html/CHRG-109shrg65181.htm
tq_2895,"u'September 15, 2010'","House Hearing, 111th Congress
									 - PENDING PUBLIC HEALTH LEGISLATION",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg78131/pdf/CHRG-111hhrg78131.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg78131/html/CHRG-111hhrg78131.htm
tq_2896,"u'May 13, 2009'","House Hearing, 111th Congress
									 - AIG: WHERE IS THE TAXPAYERS' MONEY GOING?",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg53019/pdf/CHRG-111hhrg53019.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg53019/html/CHRG-111hhrg53019.htm
tq_2897,"u'March 19, 2003'","House Hearing, 108th Congress
									 - FISCAL YEAR 2004 BUDGET REQUESTS FOR THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA) AND THE U.S. FISH AND WILDLIFE SERVICE",http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg85772/pdf/CHRG-108hhrg85772.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108hhrg85772/html/CHRG-108hhrg85772.htm
tq_2898,"u'May 13, 2009'",S. Hrg. 111-161 - CONFRONTING RAPE AND OTHER FORMS OF VIOLENCE AGAINST WOMEN IN CONFLICT ZONES SPOTLIGHT: DRC AND SUDAN,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53635/pdf/CHRG-111shrg53635.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg53635/html/CHRG-111shrg53635.htm
tq_2899,"u'May 9, 2002'","S. Hrg. 107-584, Part 4 - CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86939/pdf/CHRG-107shrg86939.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86939/html/CHRG-107shrg86939.htm
tq_2900,"u'February 7, 2006'",S. Hrg. 109-546 - NOMINATIONS TO THE DEPARTMENT OF TRANSPORTATION AND THE DEPARTMENT OF COMMERCE,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28476/pdf/CHRG-109shrg28476.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28476/html/CHRG-109shrg28476.htm
tq_2901,"u'October 16, 2007'","House Hearing, 110th Congress
									 - JENA 6 AND THE ROLE OF FEDERAL INTERVENTION IN HATE CRIMES AND RACE- RELATED VIOLENCE IN PUBLIC SCHOOLS",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg38334/pdf/CHRG-110hhrg38334.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg38334/html/CHRG-110hhrg38334.htm
tq_2902,"u'July 25, 2000'","S. Hrg. 106-1132 - S. 1941, A BILL TO AMEND THE FEDERAL FIRE PREVENTION AND CONTROL ACT OF 1974",http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg83607/pdf/CHRG-106shrg83607.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg83607/html/CHRG-106shrg83607.htm
tq_2903,"u'June 18, 2009'",S. Hrg. 111 - ENERGY AND WATER DEVELOPMENT APPROPRIATIONS FOR FISCAL YEAR 2010,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg89104373/pdf/CHRG-111shrg89104373.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg89104373/html/CHRG-111shrg89104373.htm
tq_2904,"u'February 19, 2007'",S. Hrg. 110-32 - MENTORING AND COMMUNITY-BASED SOLUTIONS TO DELINQUENCY AND YOUTH VIOLENCE IN PHILADELPHIA,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35304/pdf/CHRG-110shrg35304.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35304/html/CHRG-110shrg35304.htm
tq_2905,"u'June 3, 2003'",S. Hrg. 108-121 - STATUS OF TRIBAL FISH AND WILDLIFE MANAGEMENT PROGRAMS,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg87608/pdf/CHRG-108shrg87608.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg87608/html/CHRG-108shrg87608.htm
tq_2906,"u'October 8, 2008'",S. Hrg. 110-986 - MIDWEST JOBS PICTURE: STRATEGIES TO REBUILD COMMUNITIES (PART I),http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg45062/pdf/CHRG-110shrg45062.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg45062/html/CHRG-110shrg45062.htm
tq_2907,"u'May 3, 2006'","S. Hrg. 109 - COMMERCE, JUSTICE, SCIENCE, AND RELATED AGENCIES APPROPRIATIONS FOR FISCAL YEAR 2007",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg59104226/pdf/CHRG-109shrg59104226.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg59104226/html/CHRG-109shrg59104226.htm
tq_2908,"u'May 5, 1999'",S. Hrg. 106-196 - FEDERALISM,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg59454/pdf/CHRG-106shrg59454.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg59454/html/CHRG-106shrg59454.htm
tq_2909,"u'September 22, 2005'","S. Hrg. 109-787 - NOMINATIONS OF SANTANU K. BARUAH; GEORGE M. GRAY; LYONS GRAY; H. DALE HALL; AND EDWARD McGAFFIGAN, JR.",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28852/pdf/CHRG-109shrg28852.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg28852/html/CHRG-109shrg28852.htm
tq_2910,"u'July 20, 2000'","House Hearing, 106th Congress
									 - SEVEN YEARS OF GPRA: HAS THE RESULTS ACT PROVIDED RESULTS?",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg73837/pdf/CHRG-106hhrg73837.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg73837/html/CHRG-106hhrg73837.htm
tq_2911,"u'March 27, 2003'",S. Hrg. 108-844 - CLONING: A RISK TO WOMEN?,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg96697/pdf/CHRG-108shrg96697.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg96697/html/CHRG-108shrg96697.htm
tq_2912,"u'June 1, 2011'","House Hearing, 112th Congress
									 - PUTTING AMERICA'S VETERANS BACK TO WORK",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67189/pdf/CHRG-112hhrg67189.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg67189/html/CHRG-112hhrg67189.htm
tq_2913,"u'May 1, 2002'",S. Hrg. 107-1122 - FY 2003 BUDGET AND PROGRAMS OF THE NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg93349/pdf/CHRG-107shrg93349.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg93349/html/CHRG-107shrg93349.htm
tq_2914,"u'July 14, 2004'",S. Hrg. 108-702 - ROYALTY ON SODA ASH; AMEND THE NATIONAL GEOLOGIC MAPPING ACT; GRANTS PROVIDED TO PACIFIC ISLAND TERRITORIES; AND VOTING RIGHTS OF THE ARMED FORCES,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg96970/pdf/CHRG-108shrg96970.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg96970/html/CHRG-108shrg96970.htm
tq_2915,"u'May 2, 2007'","House Hearing, 110th Congress
									 - ASSESSING THE IMPACT OF A SAFE AND EQUITABLE BIOSIMILAR POLICY IN THE UNITED STATES",http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40500/pdf/CHRG-110hhrg40500.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110hhrg40500/html/CHRG-110hhrg40500.htm
tq_2916,"u'June 15, 1999'",S. Hrg. 106-484 - STADIUM FINANCING AND FRANCHISE RELOCATION ACT OF 1999,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg63000/pdf/CHRG-106shrg63000.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106shrg63000/html/CHRG-106shrg63000.htm
tq_2917,"u'March 18, 2009'","House Hearing, 111th Congress
									 - AMERICAN INTERNATIONAL GROUP'S IMPACT ON THE GLOBAL ECONOMY: BEFORE, DURING, AND AFTER FEDERAL INTERVENTION",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg48868/pdf/CHRG-111hhrg48868.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg48868/html/CHRG-111hhrg48868.htm
tq_2918,"u'September 30, 2009'",S. Hrg. 111-439 - EXPLORING U.S. POLICY OPTIONS TOWARD ZIMBABWE'S TRANSITION,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56619/pdf/CHRG-111shrg56619.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56619/html/CHRG-111shrg56619.htm
tq_2919,"u'March 12, 2007'",S. Hrg. 110-44 - 2007 FARM BILL OPPORTUNITIES FOR VERMONT AND THE NORTHEAST,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35044/pdf/CHRG-110shrg35044.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35044/html/CHRG-110shrg35044.htm
tq_2920,"u'June 18, 1998'","House Hearing, 105th Congress
									 - U.S.-VIETNAM TRADE RELATIONS",http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg58852/pdf/CHRG-105hhrg58852.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-105hhrg58852/html/CHRG-105hhrg58852.htm
tq_2921,"u'April 11, 2000'","House Hearing, 106th Congress
									 - FUNDAMENTAL TAX REFORM",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg71879/pdf/CHRG-106hhrg71879.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg71879/html/CHRG-106hhrg71879.htm
tq_2922,"u'March 2, 2011'","House Hearing, 112th Congress
									 - EXAMINING THE SPENDING, PRIORITIES AND THE MISSIONS OF THE BUREAU OF RECLAMATION AND THE U.S. GEOLOGICAL SURVEY'S WATER RESOURCES PROGRAM",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64956/pdf/CHRG-112hhrg64956.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg64956/html/CHRG-112hhrg64956.htm
tq_2923,"u'December 10, 2009'",S. Hrg. 111-547 - CHILDREN AND DISASTERS: A PROGRESS REPORT ON ADDRESSING NEEDS,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56152/pdf/CHRG-111shrg56152.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg56152/html/CHRG-111shrg56152.htm
tq_2924,"u'April 10, 2002'","House Hearing, 107th Congress
									 - H.R. 3401, H.R. 3954, and H.R. 3962",http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg78631/pdf/CHRG-107hhrg78631.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg78631/html/CHRG-107hhrg78631.htm
tq_2925,"u'August 2, 2006'","House Hearing, 109th Congress
									 - RENEWABLE ENERGY TECHNOLOGIES",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29353/pdf/CHRG-109hhrg29353.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29353/html/CHRG-109hhrg29353.htm
tq_2926,"u'September 15, 2005'","S. Hrg. 109-414 - NOMINATIONS OF: KEITH E. GOTTFRIED, KIM KENDRICK, KEITH A. NELSON, DARLENE F. WILLIAMS, FRANKLIN L. LAVIN, ISRAEL HERNANDEZ, DARRYL W. JACKSON, AND DAVID H. McCORMICK",http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg27870/pdf/CHRG-109shrg27870.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109shrg27870/html/CHRG-109shrg27870.htm
tq_2927,"u'April 14, 2007'",S. Hrg. 110-123 - IOWA AND NEBRASKA VIEWS ON FEDERAL AGRICULTURE AND RURAL POLICIES: THE 2007 FARM BILL,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35049/pdf/CHRG-110shrg35049.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-110shrg35049/html/CHRG-110shrg35049.htm
tq_2928,"u'June 13, 2000'","House Hearing, 106th Congress
									 - ZIMBABWE: DEMOCRACY ON THE LINE",http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg66616/pdf/CHRG-106hhrg66616.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-106hhrg66616/html/CHRG-106hhrg66616.htm
tq_2929,"u'March 12, 2014'",S. Hrg. 113-554 - S. Hrg. 113-554 THE SITUATION IN AFGHANISTAN,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg93176/pdf/CHRG-113shrg93176.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg93176/html/CHRG-113shrg93176.htm
tq_2930,"u'July 22, 2014'",S. Hrg. 113-394 - RESOURCES AS REVENUE,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg89711/pdf/CHRG-113shrg89711.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg89711/html/CHRG-113shrg89711.htm
tq_2931,"u'May 7, 2014'",S. Hrg. 113-466 - DRIVERS OF JOB CREATION,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg91193/pdf/CHRG-113shrg91193.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-113shrg91193/html/CHRG-113shrg91193.htm
tq_2932,"u'June 10, 2003'",S. Hrg. 108-972 - REAUTHORIZATION OF THE FEDERAL MOTOR CARRIER SAFETY ADMINISTRATION,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg86220/pdf/CHRG-108shrg86220.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-108shrg86220/html/CHRG-108shrg86220.htm
tq_2933,"u'February 1, 2001'",S. Hrg. 107-1094 - EFFECTS OF THE AMERICAN AIRLINES/TWA TRANSACTION AND OTHER AIRLINE INDUSTRY CONSOLIDATION ON COMPETITION AND THE CONSUMER,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86771/pdf/CHRG-107shrg86771.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg86771/html/CHRG-107shrg86771.htm
tq_2934,"u'January 21, 2010'","House Hearing, 111th Congress
									 - TRANSITIONING HEROES: NEW ERA, SAME PROBLEMS?",http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55223/pdf/CHRG-111hhrg55223.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111hhrg55223/html/CHRG-111hhrg55223.htm
tq_2935,"u'September 17, 2009'",S. Hrg. 111-291 - COUNTERING THE THREAT OF FAILURE IN AFGHANISTAN,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55156/pdf/CHRG-111shrg55156.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-111shrg55156/html/CHRG-111shrg55156.htm
tq_2936,"u'August 14, 2006'","House Hearing, 109th Congress
									 - IMMIGRATION: ECONOMIC IMPACT ON AMERICAN WORKERS AND THEIR WAGES",http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29475/pdf/CHRG-109hhrg29475.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-109hhrg29475/html/CHRG-109hhrg29475.htm
tq_2937,"u'March 14, 2012'","S. Hrg. 112-72, Part 7 - CONFIRMATION HEARINGS ON FEDERAL APPOINTMENTS",http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg76131/pdf/CHRG-112shrg76131.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112shrg76131/html/CHRG-112shrg76131.htm
tq_2938,"u'May 2, 2001'",S. Hrg. 107-275 - THE TELECOM ACT FIVE YEARS LATER: IS IT PROMOTING COMPETITION?,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg77586/pdf/CHRG-107shrg77586.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg77586/html/CHRG-107shrg77586.htm
tq_2939,"u'March 21, 2001'","House Hearing, 107th Congress
									 - DEPARTMENTS OF COMMERCE, JUSTICE, AND STATE, THE JUDICIARY, AND RELATED AGENCIES APPROPRIATIONS FOR 2002",,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg77310/html/CHRG-107hhrg77310.htm
tq_2940,"u'January 29, 2002'",S. Hrg. 107-458 - ENRON CORPORATION'S COLLAPSE,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg79753/pdf/CHRG-107shrg79753.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-107shrg79753/html/CHRG-107shrg79753.htm
tq_2941,"u'April 1, 2011'","House Hearing, 112th Congress
									 - AARP'S ORGANIZATIONAL STRUCTURE, MANAGEMENT, AND FINANCES",http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70865/pdf/CHRG-112hhrg70865.pdf,http://www.gpo.gov:80/fdsys/pkg/CHRG-112hhrg70865/html/CHRG-112hhrg70865.htm
tq_2942,"u'March 7, 2002'","House Hearing, 107th Congress
									 - AGRICULTURE, RURAL DEVELOPMENT, FOOD AND DRUG ADMINISTRATION, AND RELATED AGENCIES APPROPRIATIONS FOR 2003",,http://www.gpo.gov:80/fdsys/pkg/CHRG-107hhrg79637/html/CHRG-107hhrg79637.htm
